"ID" "Name" "PositionCommittee" "AttendanceCommittee" "AttendanceCommittee.prop" "Firstname" "Lastname" "Nationality" "NationalParty" "EPGroup" "NeutralCommittees" "NumberCommittees" "NumberPreviousCommittees" "Incumbent" "CommitteeIncumbent" "LoyaltyEPGroup" "LoyaltyNationalParty" "ParticipationRollCall" "PolicyLoyaltyEPGroup" "PolicyLoyaltyNationalParty" "PolicyParticipationRollCall" "MP" "Minister" "PM" "PolicyMP" "PolicyMinister" "NumberReports_OwnInitiative.prev" "NumberReports" "NumberReports_Codecision" "NumberReports_OwnInitiative" "NumberShadowReports" "Committee" "Year" "Chair" "NumberCommittees.lag" "NeutralCommittees.lag" "AttendanceCommittee.prop.lag" "NumberReports_Codecision.lag" "NumberReports.lag" "NumberShadowReports.lag" "PositionCommittee.lag" "Chair.lag" "NationalPolitics" "PolicyNationalPolitics" "EP" "INI.cum" "NewMember.lag" "NumberReports_Codecision.cum" "Loyalty" "NewMemberState"
28584 "Georgios Toussas" "Substitute" 15 0.75 "Georgios" "TOUSSAS" "Greece" "Kommounistiko Komma Elladas" "GUE/NGL" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 1 0 0 0 NA 0 0 0 0 0 0 0 6 0 0 0 NA 0
28301 "Tadeusz Antoni Zwiefka" "Substitute" 7 0.35 "Tadeusz" "ZWIEFKA" "Poland" "Platforma Obywatelska" "PPE" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 1 0 0 0 NA 0 0 0 0 0 0 0 6 0 0 0 NA 1
28175 "Yannick Vaugrenard" "Substitute" 3 0.15 "Yannick" "VAUGRENARD" "France" "Parti socialiste" "S" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 1 0 0 0 NA 0 0 0 0 0 0 0 6 0 0 0 NA 0
28227 "Anja Weisgerber" "Substitute" 15 0.75 "Anja" "WEISGERBER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 1 0 0 0 NA 0 0 0 0 0 0 0 6 0 0 0 NA 0
2107 "Jan Andersson" "Chair" 21 1 "Jan" "ANDERSSON" "Sweden" "Arbetarepartiet- Socialdemokraterna" "S" 0 0 0 1 0 93.47 99.86 87.91 100 100 84.85 1 0 0 1 0 2 0 0 0 NA "EMPL" 2 1 0 0 1 0 0 NA 1 1 1 1 6 2 0 0 3 0
2315 "Jean Louis Cottigny " "Vice-Chair" 18 0.857142857142857 "Jean Louis" "COTTIGNY" "France" "Parti socialiste" "S" 0 0 0 0 0 89.88 93.85 95.48 93.94 93.94 100 0 0 0 0 0 0 1 0 1 NA "EMPL" 2 0 0 0 0.8 0 0 NA 4 0 0 0 6 0 0 0 1 0
4466 "Ilda Figueiredo" "Vice-Chair" 12 0.571428571428571 "Ilda" "FIGUEIREDO" "Portugal" "Coligacao Democratica Unitaria (PCP-PEV)" "GUE/NGL" 1 0 0 1 1 91.51 100 84.86 96.43 100 84.85 1 0 0 NA 0 1 0 0 0 NA "EMPL" 2 0 0 1 0.95 0 1 NA 4 0 1 NA 6 2 0 0 2 0
1922 "Thomas Mann" "Vice-Chair" 19 0.904761904761905 "Thomas" "MANN" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 1 0 93.81 96.91 98.66 100 100 84.85 0 0 0 0 0 1 1 0 1 NA "EMPL" 2 0 0 0 1 0 0 NA 4 0 0 0 6 1 0 0 3 0
28365 "Pier Antonio Panzeri " "Vice-Chair" 15 0.714285714285714 "Pier Antonio" "PANZERI" "Italy" "Uniti nell'Ulivo" "S" 0 0 1 0 0 97.23 92.28 83.76 100 93.75 96.97 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.15 0 0 NA 4 0 0 0 6 0 0 0 3 0
4541 "Elizabeth Lynne" "Vice-Chair" 20 0.952380952380952 "Elizabeth" "LYNNE" "United Kingdom" "Liberal Democrat Party" "ALDE" 0 0 0 1 1 93.45 95.62 83.88 75 83.33 36.36 1 0 0 1 0 1 0 0 0 NA "EMPL" 2 0 0 0 0.8 0 0 NA 4 0 1 1 6 1 0 0 0 0
28179 "Roselyne Bachelot-Narquin" "Member" 12 0.571428571428571 "Roselyne" "BACHELOT-NARQUIN" "France" "Union pour un Mouvement Populaire" "PPE" 0 0 0 0 0 NA NA NA NA NA NA 1 1 0 1 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.8 0 0 NA 2 0 1 1 6 0 0 0 NA 0
23866 "Edit Bauer" "Member" 19 0.904761904761905 "Edit" "BAUER" "Slovakia" "Strana mad'arskej koalicie - Magyar Koalicio Partja" "PPE" 1 1 1 1 1 92.08 100 97.07 54.55 100 100 1 0 0 1 0 0 1 0 1 NA "EMPL" 2 0 1 1 0.5 0 0 NA 2 0 1 1 6 0 0 0 0 1
28214 "Jean-Luc Bennahmias" "Member" 16 0.761904761904762 "Jean-Luc" "BENNAHMIAS" "France" "Les Verts-Europe-Ecologie" "Verts/ALE" 0 0 0 0 0 97.33 97.76 82.17 96.3 96.3 81.82 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.65 0 0 NA 2 0 0 0 6 0 0 0 2 0
28171 "Emine Bozkurt" "Member" 10 0.476190476190476 "Emine" "BOZKURT" "Netherlands" "Partij van de Arbeid" "S" 1 0 0 0 0 97.31 98.65 81.56 100 100 87.88 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 1 0.55 0 0 NA 2 0 0 0 6 0 0 0 3 0
34174 "Iles Braghetto" "Member" 15 0.714285714285714 "Iles" "BRAGHETTO" "Italy" "Unione dei Democratici cristiani e dei Democratici di Centro" "PPE" 2 0 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 NA 0
4535 "Philip Bushill-Matthews" "Member" 14 0.666666666666667 "Philip" "BUSHILL-MATTHEWS" "United Kingdom" "Conservative and Unionist Party" "PPE" 0 0 0 1 1 69.99 99.41 83.39 100 100 84.85 0 0 0 0 0 2 1 0 1 NA "EMPL" 2 0 0 0 0.95 0 0 NA 2 0 0 0 6 2 0 0 3 0
28324 "Milan Cabrnoch" "Member" 16 0.761904761904762 "Milan" "CABRNOCH" "Czech Republic" "Obcanska demokraticka strana" "PPE" 0 0 0 0 0 68.44 95.35 85.1 96.43 96.43 84.85 1 1 0 1 1 0 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 1 NA 2 0 1 1 6 1 0 0 2 1
4337 "Alejandro Cercas" "Member" 19 0.904761904761905 "Alejandro" "CERCAS" "Spain" "Partido Socialista Obrero Espanol" "S" 0 0 0 1 1 95.17 96.55 88.52 100 100 84.85 1 0 0 1 0 1 0 0 0 NA "EMPL" 2 0 0 0 1 1 1 NA 2 0 1 1 6 1 0 1 3 0
28154 "Ole Christensen" "Member" 19 0.904761904761905 "Ole" "CHRISTENSEN" "Denmark" "Socialdemokratiet" "S" 0 0 0 0 0 94.21 99.35 94.87 100 100 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 1 0 0 NA 2 0 0 0 6 0 0 0 3 0
4470 "Luigi Cocilovo" "Member" 14 0.666666666666667 "Luigi" "COCILOVO" "Italy" "Uniti nell'Ulivo" "ALDE" 0 0 0 1 1 88.27 88.69 81.2 67.86 100 84.85 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.75 0 0 NA 2 0 0 0 6 0 0 0 0 0
2315 "Jean Louis Cottigny" "Vice-Chair" 18 0.857142857142857 "Jean Louis" "COTTIGNY" "France" "Parti socialiste" "S" 0 0 0 0 0 89.88 93.85 95.48 93.94 93.94 100 0 0 0 0 0 0 1 0 1 NA "EMPL" 2 0 0 0 0.8 0 0 NA 4 0 0 0 6 0 0 0 1 0
1289 "Proinsias De Rossa" "Member" 12 0.571428571428571 "Proinsias" "DE ROSSA" "Ireland" "Labour Party" "S" 1 0 0 1 1 97.03 100 82.17 100 100 90.91 1 1 0 NA 1 0 1 0 1 NA "EMPL" 2 0 0 1 0.9 1 1 NA 2 0 1 1 6 0 0 1 3 0
4318 "Harlem Désir" "Member" 5 0.238095238095238 "Harlem" "DESIR" "France" "Parti socialiste" "S" 0 0 0 1 1 92.89 96.73 85.84 96.55 93.1 87.88 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.25 0 0 NA 2 0 0 0 6 0 0 0 2 0
2286 "Harald Ettl" "Member" 16 0.761904761904762 "Harald" "ETTL" "Austria" "Sozialdemokratische Partei Osterreichs" "S" 0 0 0 1 0 95.64 98.46 95.36 100 100 96.97 0 1 0 0 1 1 0 0 0 NA "EMPL" 2 0 0 0 0.95 0 0 NA 2 0 1 1 6 1 0 0 3 0
23840 "Richard Falbr" "Member" 12 0.571428571428571 "Richard" "FALBR" "Czech Republic" "Ceska strana socialne demokraticka" "S" 0 0 0 1 1 94.43 100 83.27 100 100 78.79 1 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 0 NA 2 0 1 0 6 0 0 0 3 1
4413 "Carlo Fatuzzo" "Member" 13 0.619047619047619 "Carlo" "FATUZZO" "Italy" "Partito Pensionati" "PPE" 0 0 0 1 1 87.65 100 79.12 44 100 75.76 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.7 0 0 NA 2 0 0 0 6 0 0 0 0 0
31730 "Joel Hasse Ferreira" "Member" 13 0.619047619047619 "Joel" "HASSE FERREIRA" "Portugal" "Partido Socialista" "S" 0 0 0 0 0 95.59 96.97 87.68 100 100 100 1 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.25 0 0 NA 2 0 1 0 6 0 0 0 3 0
1407 "Stephen Hughes" "Member" 19 0.904761904761905 "Stephen" "HUGHES" "United Kingdom" "Labour Party" "S" 0 0 0 1 1 94.25 96.97 80.71 100 100 84.85 0 0 0 0 0 0 2 0 2 NA "EMPL" 2 0 0 0 0.9 0 1 NA 2 0 0 0 6 0 0 0 3 0
1904 "Karin Jöns" "Member" 13 0.619047619047619 "Karin" "JONS" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 0 0 1 0 94.85 96.51 87.67 93.75 93.75 96.97 0 0 0 0 0 1 0 0 0 NA "EMPL" 2 0 0 0 0.75 1 1 NA 2 0 0 0 6 1 0 1 1 0
28273 "Ona Juknevi?ien?" "Member" 15 0.714285714285714 "Ona" "RAINYTE-BODARD" "Lithuania" "Darbo partija" "ALDE" 1 0 0 0 0 91.59 0 82.78 100 0 84.85 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 1 0.85 0 1 NA 2 0 0 0 6 1 0 0 3 1
28386 "Jan Jerzy Ku?akowski" "Member" 18 0.857142857142857 "Jan Jerzy" "KULAKOWSKI" "Poland" "Unia Wolnosci" "ALDE" 0 0 0 0 0 89 93.88 82.17 75 75 96.97 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 1 0 0 NA 2 0 0 0 6 0 0 0 0 1
28418 "Sepp Kusstatscher" "Member" 21 1 "Sepp" "KUSSTATSCHER" "Italy" "Federazione dei Verdi" "Verts/ALE" 0 0 0 0 0 95.88 100 91.82 93.94 100 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 0 NA 2 0 0 0 6 0 0 0 1 0
4531 "Jean Denise Lambert" "Member" 14 0.666666666666667 "Jean" "LAMBERT" "United Kingdom" "Green Party" "Verts/ALE" 0 0 0 1 1 95.45 100 91.33 100 100 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.8 0 0 NA 2 0 0 0 6 0 0 0 3 0
28842 "Raymond Langendries" "Member" 16 0.761904761904762 "Raymond" "LANGENDRIES" "Belgium" "Centre Democrate Humaniste" "PPE" 0 0 0 0 0 95.16 100 85.84 59.38 100 96.97 1 1 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.95 0 0 NA 2 0 1 0 6 0 0 0 0 0
2326 "Bernard Lehideux" "Member" 18 0.857142857142857 "Bernard" "LEHIDEUX" "France" "Union pour la democratie francaise" "ALDE" 0 0 1 0 0 85.65 98.45 79.12 71.88 100 96.97 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.8 0 0 NA 2 0 0 0 6 0 0 0 0 0
4395 "Mario Mantovani" "Member" 9 0.428571428571429 "Mario" "MANTOVANI" "Italy" "Forza Italia" "PPE" 0 0 0 1 1 NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA "EMPL" 2 0 0 0 0.75 0 0 NA 2 0 0 0 6 1 0 0 NA 0
23704 "Ji?í Maštálka" "Member" 2 0.0952380952380952 "Jiri" "MASTALKA" "Czech Republic" "Komunisticka strana Cech a Moravy" "GUE/NGL" 0 0 0 1 0 96.42 97.39 81.93 96.55 96.55 87.88 1 0 0 1 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.55 0 1 NA 2 0 1 1 6 1 0 0 2 1
28383 "Ana Mato Adrover" "Member" 18 0.857142857142857 "Ana" "MATO ADROVER" "Spain" "Partido Popular" "PPE" 0 0 0 0 0 NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 1 NA 2 0 1 1 6 0 0 0 NA 0
28575 "Maria Matsouka" "Member" 14 0.666666666666667 "Maria" "MATSOUKA" "Greece" "Panellinio Socialistiko Kinima" "S" 1 0 0 0 0 90.39 97.98 78.75 64 92 75.76 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 1 0.95 0 0 NA 2 0 0 0 6 0 0 0 0 0
1122 "Ria G.H.C. Oomen-Ruijten" "Member" 19 0.904761904761905 "Ria" "OOMEN-RUIJTEN" "Netherlands" "Christen Democratisch Appel" "PPE" 0 0 0 1 1 91.23 95.26 90.48 50 96.3 84.85 1 0 0 NA 0 1 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 1 NA 2 0 1 NA 6 3 0 0 0 0
26829 "Siiri Oviir" "Member" 15 0.714285714285714 "Siiri" "OVIIR" "Estonia" "Eesti Keskerakond" "ALDE" 1 0 0 1 0 96.57 100 78.27 95.65 100 69.7 1 1 0 1 1 0 0 0 0 NA "EMPL" 2 0 0 1 0.75 0 0 NA 2 0 1 1 6 0 0 0 1 1
28571 "Marie Panayotopoulos-Cassiotou" "Member" 21 1 "Marie" "PANAYOTOPOULOS-CASSIOTOU" "Greece" "Nea Dimokratia" "PPE" 2 0 0 0 0 91.77 96.76 97.92 53.13 100 96.97 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 2 0.9 0 0 NA 2 0 0 0 6 0 0 0 0 0
23782 "Jacek Protasiewicz" "Member" 11 0.523809523809524 "Jacek" "PROTASIEWICZ" "Poland" "Platforma Obywatelska" "PPE" 0 0 0 1 0 94.59 95.9 83.52 100 100 93.94 1 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.95 0 0 NA 2 0 1 0 6 0 0 0 3 1
28402 "José Albino Silva Peneda" "Member" 19 0.904761904761905 "Jose Albino" "SILVA PENEDA" "Portugal" "Coligacao Forca Portugal (PPD/PSD.CDS-PP)" "PPE" 0 0 0 0 0 92.23 97.54 89.62 53.33 100 90.91 1 1 0 1 1 0 2 1 1 NA "EMPL" 2 0 0 0 0.95 1 1 NA 2 0 1 1 6 0 0 1 0 0
4293 "Gabriele Stauner" "Member" 2 0.0952380952380952 "Gabriele" "STAUNER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 0 1 0 1 1 NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA "EMPL" 2 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 NA 0
1933 "Elisabeth Schroedter" "Member" 19 0.904761904761905 "Elisabeth" "SCHROEDTER" "Germany" "Bundnis 90/Die Grunen" "Verts/ALE" 0 1 1 1 1 96.8 96.66 95.36 100 100 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.8 0 0 NA 2 0 0 0 6 0 0 0 3 0
684 "Jean Spautz" "Member" 15 0.714285714285714 "Jean" "SPAUTZ" "Luxembourg" "Parti chretien social" "PPE" 0 0 0 0 0 94.99 97.63 82.78 46.43 92.86 84.85 1 1 0 NA 1 0 0 0 0 NA "EMPL" 2 0 0 0 0.8 0 0 NA 2 0 1 1 6 0 0 0 0 0
28581 "Evangelia Tzampazi" "Member" 8 0.380952380952381 "Evangelia" "TZAMPAZI" "Greece" "Panellinio Socialistiko Kinima" "S" 0 1 1 0 0 92.07 98.02 80.1 76.67 100 90.91 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.55 0 0 NA 2 0 0 0 6 0 0 0 0 0
1938 "Anne Van Lancker" "Member" 13 0.619047619047619 "Anne" "VAN LANCKER" "Belgium" "Socialistische Partij.Anders- Sociaal, Progressief, Internationaal, Regionaal, Integraal Democratisch, Toekomstgericht" "S" 1 0 0 1 0 91.7 95.97 91.33 87.88 96.88 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 1 0.85 0 0 NA 2 0 0 0 6 0 0 0 0 0
28248 "Gabriele Zimmer" "Member" 15 0.714285714285714 "Gabriele" "ZIMMER" "Germany" "Partei des Demokratischen Sozialismus" "GUE/NGL" 0 0 0 0 0 96.34 98.38 83.39 96.3 96.3 81.82 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 0 NA 2 0 0 0 6 0 0 0 2 0
23819 "Csaba Ory" "Member" 14 0.666666666666667 "Csaba" "ORY" "Hungary" "Fidesz-Magyar Polgari Szovetseg" "PPE" 0 0 0 1 1 92.23 97.41 94.26 56.25 96.88 96.97 1 0 0 1 0 0 1 0 1 NA "EMPL" 2 0 0 0 0.8 1 2 NA 2 0 1 1 6 1 0 1 0 1
28205 "Jean Marie Beaupuy" "Substitute" 7 0.333333333333333 "Jean Marie" "BEAUPUY" "France" "Union pour la democratie francaise" "ALDE" 0 1 1 0 0 87.38 98.5 89.99 65.52 100 87.88 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.05 0 0 NA 3 0 0 0 6 0 0 0 0 0
23713 "Mihael Brejc" "Substitute" 18 0.857142857142857 "Mihael" "BREJC" "Slovenia" "Slovenska demokratska stranka" "PPE" 0 1 1 1 1 96 100 88.52 60.71 100 84.85 1 1 0 0 1 0 1 0 1 NA "EMPL" 2 0 1 0 0.55 0 0 NA 3 0 1 1 6 0 0 0 0 1
4267 "Udo Bullmann" "Substitute" 12 0.571428571428571 "Udo" "BULLMANN" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 1 1 1 1 93.9 96.32 80.22 92.86 92.86 84.85 0 0 0 0 0 1 0 0 0 NA "EMPL" 2 0 1 0 0.6 0 0 NA 3 0 0 0 6 1 0 0 1 0
28148 "Françoise Castex" "Substitute" 13 0.619047619047619 "Francoise" "CASTEX" "France" "Parti socialiste" "S" 0 1 1 0 0 82.11 88.06 88.03 59.26 74.07 81.82 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.45 0 0 NA 3 0 0 0 6 0 0 0 0 0
28116 "Marian Harkin" "Substitute" 7 0.333333333333333 "Marian" "HARKIN" "Ireland" "--" "ALDE" 0 1 1 0 0 94.66 0 75.46 90 0 90.91 1 0 0 NA 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.55 0 1 NA 3 0 1 NA 6 0 0 0 1 0
2073 "Richard Howitt" "Substitute" 9 0.428571428571429 "Richard" "HOWITT" "United Kingdom" "Labour Party" "S" 0 1 1 1 1 91.85 98.73 87.06 100 100 87.88 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.5 0 0 NA 3 0 0 0 6 0 0 0 3 0
4440 "Anne Elisabet Jensen" "Substitute" 4 0.19047619047619 "Anne E." "JENSEN" "Denmark" "Venstre, Danmarks Liberale Parti" "ALDE" 0 1 1 1 1 96.43 99.45 89.01 87.88 100 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.1 0 0 NA 3 0 0 0 6 0 0 0 0 0
1852 "Dieter-Lebrecht Koch" "Substitute" 3 0.142857142857143 "Dieter-Lebrecht" "KOCH" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 1 1 1 1 93.25 96.06 86.81 96.97 96.97 100 1 0 0 NA 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.15 0 0 NA 3 0 1 NA 6 0 0 1 2 0
23807 "Magda Kosane Kovacs" "Substitute" 13 0.619047619047619 "Magda" "KOSANE KOVACS" "Hungary" "Magyar Szocialista Part" "S" 0 1 1 1 1 95.68 97.12 67.89 100 100 72.73 1 1 0 1 1 0 1 0 0 NA "EMPL" 2 0 1 0 0.35 0 0 NA 3 0 1 1 6 0 0 0 3 1
28263 "Lasse Antero Lehtinen " "Substitute" 13 0.619047619047619 "Lasse" "LEHTINEN" "Finland" "Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti" "S" 0 1 1 0 0 94.36 95.99 86.57 100 100 84.85 1 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.65 0 0 NA 3 0 1 0 6 0 0 0 3 0
28317 "Jamila Madeira" "Substitute" 12 0.571428571428571 "Jamila" "MADEIRA" "Portugal" "Partido Socialista" "S" 0 1 1 0 0 96.72 97.77 93.16 96.97 96.97 100 1 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.45 0 0 NA 3 0 1 0 6 0 0 0 2 0
28421 "Marianne Mikko" "Substitute" 11 0.523809523809524 "Marianne" "MIKKO" "Estonia" "Sotsiaaldemokraatlik Erakond" "S" 0 1 1 0 0 93.25 97.44 86.94 96.67 100 90.91 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.55 0 0 NA 3 0 0 0 6 0 0 0 2 1
1122 "Ria Oomen-Ruijten" "Member" 19 0.904761904761905 "Ria" "OOMEN-RUIJTEN" "Netherlands" "Christen Democratisch Appel" "PPE" 0 0 0 1 1 91.23 95.26 90.48 50 96.3 84.85 1 0 0 NA 0 1 0 0 0 NA "EMPL" 2 0 0 0 0.9 0 1 NA 2 0 1 NA 6 3 0 0 0 0
2209 "Agnes Schierhuber" "Substitute" 4 0.19047619047619 "Agnes" "SCHIERHUBER" "Austria" "Osterreichische Volkspartei - Liste Ursula Stenzel" "PPE" 0 1 1 1 0 92.47 96.04 84.37 57.58 80 100 1 0 0 NA 0 0 0 0 0 NA "EMPL" 2 0 0 0 0 0 0 0 0 0 1 NA 6 0 0 0 0 0
28586 "Dimitrios Papadimoulis" "Substitute" 9 0.428571428571429 "Dimitrios" "PAPADIMOULIS" "Greece" "Synaspismos tis Aristeras ton Kinimaton kai tis Oikologias" "GUE/NGL" 0 1 1 0 0 97.76 100 92.8 96.77 100 93.94 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.65 0 0 NA 3 0 0 0 6 0 0 0 2 0
4293 "Gabriele Hildegard Stauner" "Member" 2 0.0952380952380952 "Gabriele" "STAUNER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 0 1 0 1 1 NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA "EMPL" 2 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 NA 0
29579 "Marc Tarabella" "Substitute" 6 0.285714285714286 "Marc" "TARABELLA" "Belgium" "Parti Socialiste" "S" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.45 0 0 NA 3 0 0 0 6 0 0 0 NA 0
28340 "Patrizia Toia" "Substitute" 13 0.619047619047619 "Patrizia" "TOIA" "Italy" "Uniti nell'Ulivo" "ALDE" 0 1 1 0 0 85.76 77.51 70.33 62.07 93.1 87.88 1 0 0 0 0 0 1 1 0 NA "EMPL" 2 0 1 0 0.75 0 0 NA 3 0 1 0 6 0 0 0 0 0
28584 "Georgios Toussas" "Substitute" 9 0.428571428571429 "Georgios" "TOUSSAS" "Greece" "Kommounistiko Komma Elladas" "GUE/NGL" 0 1 1 0 0 61.98 99.67 73.02 90.63 100 96.97 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.75 0 0 NA 3 0 0 0 6 0 0 0 1 0
28301 "Tadeusz Antoni Zwiefka" "Substitute" 7 0.333333333333333 "Tadeusz" "ZWIEFKA" "Poland" "Platforma Obywatelska" "PPE" 0 1 1 0 0 91.22 95.46 83.39 96.15 96.15 78.79 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.35 0 0 NA 3 0 0 0 6 0 0 0 2 1
28175 "Yannick Vaugrenard" "Substitute" 4 0.19047619047619 "Yannick" "VAUGRENARD" "France" "Parti socialiste" "S" 0 1 1 0 0 92.46 96.06 74.48 95.65 95.65 69.7 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.15 0 0 NA 3 0 0 0 6 0 0 0 1 0
28227 "Anja Weisgerber" "Substitute" 13 0.619047619047619 "Anja" "WEISGERBER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 0 1 1 0 0 94.33 98.54 84 100 100 90.91 0 0 0 0 0 0 0 0 0 NA "EMPL" 2 0 1 0 0.75 0 0 NA 3 0 0 0 6 0 0 0 3 0
2107 "Jan Andersson" "Chair" 24 1 "Jan" "ANDERSSON" "Sweden" "Arbetarepartiet- Socialdemokraterna" "S" 0 0 0 1 0 90.54 99.39 87.77 100 100 100 1 0 0 1 0 2 3 2 0 NA "EMPL" 3 1 0 0 1 0 0 NA 1 1 1 1 6 2 0 0 3 0
2315 "Jean Louis Cottigny " "Vice-Chair" 20 0.833333333333333 "Jean Louis" "COTTIGNY" "France" "Parti socialiste" "S" 0 0 0 0 0 88.85 97.79 96.88 88.89 97.78 100 0 0 0 0 0 0 0 0 0 NA "EMPL" 3 0 0 0 0.857142857142857 0 1 NA 4 0 0 0 6 2 0 0 0 0
4466 "Ilda Figueiredo" "Vice-Chair" 21 0.875 "Ilda" "FIGUEIREDO" "Portugal" "Coligacao Democratica Unitaria (PCP-PEV)" "GUE/NGL" 1 0 0 1 1 92.59 100 80.8 100 100 100 1 0 0 NA 0 1 1 1 0 NA "EMPL" 3 0 0 1 0.571428571428571 0 0 NA 4 0 1 NA 6 2 0 0 3 0
1922 "Thomas Mann" "Vice-Chair" 23 0.958333333333333 "Thomas" "MANN" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 1 0 98.52 99.35 96.34 100 100 100 0 0 0 0 0 1 0 0 0 NA "EMPL" 3 0 0 0 0.904761904761905 0 1 NA 4 0 0 0 6 2 0 0 3 0
28365 "Pier Antonio Panzeri " "Vice-Chair" 16 0.666666666666667 "Pier Antonio" "PANZERI" "Italy" "Uniti nell'Ulivo" "S" 0 0 1 0 0 97.61 93.14 78.3 100 94.74 42.22 0 0 0 0 0 0 0 0 0 NA "EMPL" 3 0 0 0 0.714285714285714 0 0 NA 4 0 0 0 6 0 0 0 3 0
4541 "Elizabeth Lynne" "Vice-Chair" 20 0.833333333333333 "Elizabeth" "LYNNE" "United Kingdom" "Liberal Democrat Party" "ALDE" 0 0 0 1 1 89.34 91.81 96.34 100 100 100 1 0 0 1 0 1 1 0 1 NA "EMPL" 3 0 0 0 0.952380952380952 0 0 NA 4 0 1 1 6 1 0 0 3 0
